Tempo,PosicaoX,PosicaoY
6831,743727.07,6725423.92
6832,736095.76,6726261.98
6833,728463.50,6727091.40
6834,720830.30,6727912.15
6835,713196.17,6728724.25
6836,705561.13,6729527.70
6837,697925.18,6730322.48
6838,690288.33,6731108.61
6839,682650.59,6731886.07
6840,675011.98,6732654.87
6841,667372.49,6733415.02
6842,659732.15,6734166.49
6843,652090.96,6734909.31
6844,644448.93,6735643.45
6845,636806.07,6736368.94
6846,629162.39,6737085.75
6847,621517.90,6737793.90
6848,613872.62,6738493.38
6849,606226.54,6739184.18
6850,598579.68,6739866.32
6851,590932.05,6740539.79
6852,583283.66,6741204.58
6853,575634.53,6741860.70
6854,567984.65,6742508.14
6855,560334.04,6743146.91
6856,552682.71,6743777.00
6857,545030.66,6744398.42
6858,537377.92,6745011.16
6859,529724.49,6745615.22
6860,522070.37,6746210.60
6861,514415.58,6746797.31
6862,506760.13,6747375.33
6863,499104.03,6747944.67
6864,491447.29,6748505.32
6865,483789.91,6749057.30
6866,476131.91,6749600.59
6867,468473.30,6750135.20
6868,460814.08,6750661.12
6869,453154.28,6751178.35
6870,445493.89,6751686.90
6871,437832.92,6752186.77
6872,430171.40,6752677.94
6873,422509.32,6753160.43
6874,414846.69,6753634.23
6875,407183.54,6754099.33
6876,399519.85,6754555.75
6877,391855.66,6755003.48
6878,384190.96,6755442.52
6879,376525.76,6755872.86
6880,368860.09,6756294.51
6881,361193.93,6756707.47
6882,353527.31,6757111.74
6883,345860.24,6757507.31
6884,338192.72,6757894.18
6885,330524.77,6758272.37
6886,322856.39,6758641.85
6887,315187.60,6759002.64
6888,307518.40,6759354.73
6889,299848.81,6759698.13
6890,292178.83,6760032.83
6891,284508.47,6760358.83
6892,276837.75,6760676.13
6893,269166.67,6760984.74
6894,261495.24,6761284.64
6895,253823.48,6761575.85
6896,246151.39,6761858.35
6897,238478.99,6762132.16
6898,230806.28,6762397.26
6899,223133.27,6762653.67
6900,215459.97,6762901.37
6901,207786.40,6763140.37
6902,200112.56,6763370.67
6903,192438.46,6763592.27
6904,184764.12,6763805.16
6905,177089.53,6764009.35
6906,169414.72,6764204.84
6907,161739.69,6764391.63
6908,154064.46,6764569.71
6909,146389.02,6764739.09
6910,138713.40,6764899.76
6911,131037.60,6765051.73
6912,123361.62,6765195.00
6913,115685.50,6765329.56
6914,108009.22,6765455.41
6915,100332.80,6765572.57
6916,92656.25,6765681.01
6917,84979.59,6765780.75
6918,77302.81,6765871.79
6919,69625.94,6765954.12
6920,61948.97,6766027.74
6921,54271.93,6766092.66
6922,46594.82,6766148.87
6923,38917.64,6766196.38
6924,31240.42,6766235.18
6925,23563.16,6766265.28
6926,15885.86,6766286.67
6927,8208.55,6766299.35
6928,531.22,6766303.33
6929,-7146.10,6766298.60
6930,-14823.42,6766285.16
6931,-22500.72,6766263.02
6932,-30177.98,6766232.17
6933,-37855.21,6766192.62
6934,-45532.40,6766144.36
6935,-53209.52,6766087.40
6936,-60886.57,6766021.73
6937,-68563.55,6765947.35
6938,-76240.43,6765864.27
6939,-83917.22,6765772.48
6940,-91593.90,6765671.99
6941,-99270.47,6765562.79
6942,-106946.90,6765444.88
6943,-114623.20,6765318.27
6944,-122299.35,6765182.96
6945,-129975.35,6765038.94
6946,-137651.17,6764886.22
6947,-145326.82,6764724.79
6948,-153002.28,6764554.66
6949,-160677.55,6764375.83
6950,-168352.61,6764188.29
6951,-176027.45,6763992.05
6952,-183702.06,6763787.10
6953,-191376.44,6763573.45
6954,-199050.57,6763351.10
6955,-206724.45,6763120.05
6956,-214398.06,6762880.29
6957,-222071.40,6762631.83
6958,-229744.44,6762374.68
6959,-237417.20,6762108.82
6960,-245089.65,6761834.25
6961,-252761.78,6761550.99
6962,-260433.59,6761259.03
6963,-268105.06,6760958.37
6964,-275776.18,6760649.01
6965,-283446.96,6760330.95
6966,-291117.36,6760004.19
6967,-298787.40,6759668.74
6968,-306457.05,6759324.59
6969,-314126.30,6758971.73
6970,-321795.15,6758610.19
6971,-329463.59,6758239.94
6972,-337131.60,6757861.00
6973,-344799.18,6757473.37
6974,-352466.31,6757077.04
6975,-360132.99,6756672.02
6976,-367799.21,6756258.30
6977,-375464.95,6755835.89
6978,-383130.22,6755404.78
6979,-390794.98,6754964.99
6980,-398459.25,6754516.50
6981,-406123.00,6754059.32
6982,-413786.23,6753593.45
6983,-421448.93,6753118.89
6984,-429111.09,6752635.64
6985,-436772.69,6752143.70
6986,-444433.73,6751643.08
6987,-452094.20,6751133.76
6988,-459754.09,6750615.76
6989,-467413.38,6750089.08
6990,-475072.08,6749553.71
6991,-482730.16,6749009.65
6992,-490387.62,6748456.91
6993,-498044.46,6747895.49
6994,-505700.65,6747325.38
6995,-513356.19,6746746.60
6996,-521011.07,6746159.13
6997,-528665.27,6745562.98
6998,-536318.80,6744958.15
6999,-543971.64,6744344.64
7000,-551623.78,6743722.46
7001,-559275.21,6743091.59
7002,-566925.92,6742452.05
7003,-574575.90,6741803.84
7004,-582225.14,6741146.95
7005,-589873.63,6740481.38
7006,-597521.36,6739807.15
7007,-605168.33,6739124.24
7008,-612814.51,6738432.66
7009,-620459.91,6737732.41
7010,-628104.51,6737023.49
7011,-635748.30,6736305.90
7012,-643391.27,6735579.64
7013,-651033.41,6734844.72
7014,-658674.72,6734101.13
7015,-666315.18,6733348.87
7016,-673954.78,6732587.96
7017,-681593.51,6731818.37
7018,-689231.37,6731040.13
7019,-696868.34,6730253.23
7020,-704504.41,6729457.66
7021,-712139.58,6728653.44
7022,-719773.83,6727840.56
7023,-727407.15,6727019.02
7024,-735039.54,6726188.83
7025,-742670.99,6725349.98
7026,-750301.47,6724502.48
7027,-757930.99,6723646.32
7028,-765559.54,6722781.52
7029,-773187.10,6721908.06
7030,-780813.67,6721025.96
7031,-788439.23,6720135.20
7032,-796063.78,6719235.80
7033,-803687.30,6718327.75
7034,-811309.79,6717411.06
7035,-818931.24,6716485.73
7036,-826551.63,6715551.75
7037,-834170.95,6714609.13
7038,-841789.21,6713657.88
7039,-849406.38,6712697.98
7040,-857022.46,6711729.45
7041,-864637.43,6710752.28
7042,-872251.30,6709766.47
7043,-879864.04,6708772.03
7044,-887475.65,6707768.96
7045,-895086.11,6706757.26
7046,-902695.43,6705736.93
7047,-910303.58,6704707.97
7048,-917910.56,6703670.38
7049,-925516.36,6702624.17
7050,-933120.97,6701569.33
7051,-940724.38,6700505.87
7052,-948326.58,6699433.79
7053,-955927.56,6698353.08
7054,-963527.31,6697263.76
7055,-971125.82,6696165.82
7056,-978723.08,6695059.27
7057,-986319.08,6693944.10
7058,-993913.81,6692820.31
7059,-1001507.26,6691687.92
7060,-1009099.42,6690546.91
7061,-1016690.29,6689397.30
7062,-1024279.84,6688239.08
7063,-1031868.08,6687072.25
7064,-1039454.99,6685896.82
7065,-1047040.57,6684712.78
7066,-1054624.79,6683520.14
7067,-1062207.66,6682318.91
7068,-1069789.16,6681109.07
7069,-1077369.29,6679890.64
7070,-1084948.03,6678663.61
7071,-1092525.37,6677427.99
7072,-1100101.31,6676183.78
7073,-1107675.83,6674930.97
7074,-1115248.93,6673669.58
7075,-1122820.59,6672399.60
7076,-1130390.81,6671121.04
7077,-1137959.57,6669833.89
7078,-1145526.87,6668538.16
7079,-1153092.69,6667233.85
7080,-1160657.03,6665920.95
7081,-1168219.88,6664599.49
7082,-1175781.22,6663269.44
7083,-1183341.05,6661930.82
7084,-1190899.36,6660583.64
7085,-1198456.14,6659227.87
7086,-1206011.37,6657863.55
7087,-1213565.05,6656490.65
7088,-1221117.17,6655109.19
7089,-1228667.72,6653719.17
7090,-1236216.69,6652320.58
7091,-1243764.07,6650913.43
7092,-1251309.85,6649497.73
7093,-1258854.01,6648073.47
7094,-1266396.56,6646640.66
7095,-1273937.48,6645199.29
7096,-1281476.76,6643749.37
7097,-1289014.39,6642290.91
7098,-1296550.36,6640823.90
7099,-1304084.66,6639348.34
7100,-1311617.29,6637864.24
7101,-1319148.22,6636371.59
7102,-1326677.46,6634870.41
7103,-1334204.99,6633360.70
7104,-1341730.81,6631842.44
7105,-1349254.90,6630315.65
7106,-1356777.25,6628780.34
7107,-1364297.86,6627236.49
7108,-1371816.71,6625684.11
7109,-1379333.80,6624123.21
7110,-1386849.11,6622553.79
7111,-1394362.64,6620975.84
7112,-1401874.37,6619389.37
7113,-1409384.30,6617794.39
7114,-1416892.42,6616190.89
7115,-1424398.71,6614578.88
7116,-1431903.17,6612958.36
7117,-1439405.79,6611329.33
7118,-1446906.55,6609691.79
7119,-1454405.45,6608045.74
7120,-1461902.49,6606391.20
7121,-1469397.64,6604728.15
7122,-1476890.90,6603056.60
7123,-1484382.26,6601376.56
7124,-1491871.71,6599688.02
7125,-1499359.24,6597990.99
7126,-1506844.84,6596285.47
7127,-1514328.50,6594571.47
7128,-1521810.21,6592848.98
7129,-1529289.97,6591118.00
7130,-1536767.76,6589378.55
7131,-1544243.57,6587630.61
7132,-1551717.39,6585874.20
7133,-1559189.21,6584109.31
7134,-1566659.03,6582335.96
7135,-1574126.84,6580554.13
7136,-1581592.62,6578763.83
7137,-1589056.36,6576965.07
7138,-1596518.06,6575157.85
7139,-1603977.70,6573342.17
7140,-1611435.29,6571518.03
7141,-1618890.79,6569685.43
7142,-1626344.22,6567844.38
7143,-1633795.55,6565994.88
7144,-1641244.78,6564136.92
7145,-1648691.89,6562270.53
7146,-1656136.89,6560395.69
7147,-1663579.76,6558512.40
7148,-1671020.48,6556620.68
7149,-1678459.05,6554720.53
7150,-1685895.47,6552811.93
7151,-1693329.71,6550894.91
7152,-1700761.78,6548969.46
7153,-1708191.66,6547035.58
7154,-1715619.34,6545093.27
7155,-1723044.81,6543142.55
7156,-1730468.06,6541183.40
7157,-1737889.09,6539215.84
7158,-1745307.89,6537239.86
7159,-1752724.43,6535255.47
7160,-1760138.72,6533262.68
7161,-1767550.75,6531261.47
7162,-1774960.50,6529251.87
7163,-1782367.97,6527233.86
7164,-1789773.14,6525207.45
7165,-1797176.02,6523172.64
7166,-1804576.58,6521129.45
7167,-1811974.81,6519077.86
7168,-1819370.72,6517017.88
7169,-1826764.28,6514949.52
7170,-1834155.50,6512872.77
7171,-1841544.35,6510787.65
7172,-1848930.84,6508694.14
7173,-1856314.94,6506592.26
7174,-1863696.66,6504482.01
7175,-1871075.98,6502363.39
7176,-1878452.89,6500236.41
7177,-1885827.38,6498101.05
7178,-1893199.45,6495957.34
7179,-1900569.08,6493805.27
7180,-1907936.27,6491644.84
7181,-1915301.00,6489476.06
7182,-1922663.27,6487298.93
7183,-1930023.06,6485113.46
7184,-1937380.37,6482919.63
7185,-1944735.18,6480717.47
7186,-1952087.50,6478506.97
7187,-1959437.30,6476288.13
7188,-1966784.58,6474060.96
7189,-1974129.33,6471825.45
7190,-1981471.54,6469581.62
7191,-1988811.20,6467329.47
7192,-1996148.30,6465068.99
7193,-2003482.83,6462800.20
7194,-2010814.79,6460523.08
7195,-2018144.16,6458237.66
7196,-2025470.93,6455943.93
7197,-2032795.09,6453641.89
7198,-2040116.64,6451331.54
7199,-2047435.56,6449012.89
7200,-2054751.85,6446685.95
7201,-2062065.50,6444350.71
7202,-2069376.49,6442007.18
7203,-2076684.82,6439655.36
7204,-2083990.48,6437295.25
7205,-2091293.45,6434926.86
7206,-2098593.74,6432550.19
7207,-2105891.32,6430165.24
7208,-2113186.20,6427772.02
7209,-2120478.35,6425370.53
7210,-2127767.78,6422960.77
7211,-2135054.47,6420542.75
7212,-2142338.41,6418116.46
7213,-2149619.60,6415681.92
7214,-2156898.02,6413239.12
7215,-2164173.66,6410788.07
7216,-2171446.52,6408328.77
7217,-2178716.58,6405861.23
7218,-2185983.85,6403385.44
7219,-2193248.30,6400901.41
7220,-2200509.92,6398409.15
7221,-2207768.72,6395908.65
7222,-2215024.67,6393399.92
7223,-2222277.78,6390882.97
7224,-2229528.02,6388357.79
7225,-2236775.40,6385824.40
7226,-2244019.90,6383282.79
7227,-2251261.51,6380732.96
7228,-2258500.22,6378174.92
7229,-2265736.03,6375608.68
7230,-2272968.92,6373034.23
7231,-2280198.89,6370451.58
7232,-2287425.93,6367860.74
7233,-2294650.02,6365261.70
7234,-2301871.15,6362654.47
7235,-2309089.33,6360039.06
7236,-2316304.54,6357415.46
7237,-2323516.76,6354783.68
7238,-2330726.00,6352143.72
7239,-2337932.23,6349495.59
7240,-2345135.46,6346839.29
7241,-2352335.67,6344174.83
7242,-2359532.85,6341502.20
7243,-2366727.00,6338821.41
7244,-2373918.10,6336132.46
7245,-2381106.15,6333435.37
7246,-2388291.14,6330730.12
7247,-2395473.05,6328016.72
7248,-2402651.88,6325295.19
7249,-2409827.61,6322565.51
7250,-2417000.25,6319827.70
7251,-2424169.77,6317081.76
7252,-2431336.18,6314327.69
7253,-2438499.46,6311565.50
7254,-2445659.60,6308795.18
7255,-2452816.60,6306016.75
7256,-2459970.43,6303230.20
7257,-2467121.11,6300435.54
7258,-2474268.60,6297632.78
7259,-2481412.92,6294821.91
7260,-2488554.04,6292002.95
7261,-2495691.96,6289175.88
7262,-2502826.67,6286340.73
7263,-2509958.16,6283497.48
7264,-2517086.42,6280646.15
7265,-2524211.44,6277786.74
7266,-2531333.21,6274919.25
7267,-2538451.72,6272043.69
7268,-2545566.97,6269160.06
7269,-2552678.94,6266268.36
7270,-2559787.63,6263368.60
7271,-2566893.03,6260460.77
7272,-2573995.12,6257544.90
7273,-2581093.90,6254620.97
7274,-2588189.36,6251688.99
7275,-2595281.49,6248748.97
7276,-2602370.28,6245800.91
7277,-2609455.72,6242844.82
7278,-2616537.80,6239880.69
7279,-2623616.52,6236908.53
7280,-2630691.86,6233928.34
7281,-2637763.81,6230940.14
7282,-2644832.38,6227943.92
7283,-2651897.53,6224939.68
7284,-2658959.28,6221927.44
7285,-2666017.61,6218907.19
7286,-2673072.50,6215878.93
7287,-2680123.96,6212842.68
7288,-2687171.96,6209798.44
7289,-2694216.51,6206746.20
7290,-2701257.60,6203685.98
7291,-2708295.20,6200617.78
7292,-2715329.32,6197541.60
7293,-2722359.95,6194457.44
7294,-2729387.08,6191365.31
7295,-2736410.69,6188265.22
7296,-2743430.79,6185157.16
7297,-2750447.35,6182041.15
7298,-2757460.37,6178917.18
7299,-2764469.85,6175785.26
7300,-2771475.77,6172645.40
7301,-2778478.12,6169497.59
7302,-2785476.90,6166341.85
7303,-2792472.09,6163178.17
7304,-2799463.69,6160006.56
7305,-2806451.69,6156827.02
7306,-2813436.08,6153639.57
7307,-2820416.85,6150444.19
7308,-2827393.98,6147240.90
7309,-2834367.48,6144029.70
7310,-2841337.34,6140810.60
7311,-2848303.54,6137583.59
7312,-2855266.07,6134348.69
7313,-2862224.93,6131105.89
7314,-2869180.10,6127855.21
7315,-2876131.59,6124596.64
7316,-2883079.37,6121330.19
7317,-2890023.45,6118055.87
7318,-2896963.80,6114773.67
7319,-2903900.43,6111483.60
7320,-2910833.32,6108185.68
7321,-2917762.47,6104879.89
7322,-2924687.86,6101566.24
7323,-2931609.49,6098244.75
7324,-2938527.35,6094915.41
7325,-2945441.42,6091578.23
7326,-2952351.71,6088233.21
7327,-2959258.20,6084880.35
7328,-2966160.88,6081519.67
7329,-2973059.74,6078151.16
7330,-2979954.78,6074774.83
7331,-2986845.98,6071390.69
7332,-2993733.35,6067998.73
7333,-3000616.85,6064598.97
7334,-3007496.50,6061191.40
7335,-3014372.28,6057776.03
7336,-3021244.18,6054352.87
7337,-3028112.19,6050921.92
7338,-3034976.31,6047483.18
7339,-3041836.52,6044036.67
7340,-3048692.82,6040582.37
7341,-3055545.19,6037120.30
7342,-3062393.64,6033650.47
7343,-3069238.14,6030172.87
7344,-3076078.69,6026687.52
7345,-3082915.29,6023194.41
7346,-3089747.92,6019693.55
7347,-3096576.57,6016184.94
7348,-3103401.24,6012668.59
7349,-3110221.92,6009144.51
7350,-3117038.60,6005612.70
7351,-3123851.26,6002073.15
7352,-3130659.90,5998525.89
7353,-3137464.52,5994970.91
7354,-3144265.10,5991408.21
7355,-3151061.64,5987837.81
7356,-3157854.12,5984259.70
7357,-3164642.53,5980673.89
7358,-3171426.88,5977080.38
7359,-3178207.14,5973479.19
7360,-3184983.32,5969870.31
7361,-3191755.40,5966253.75
7362,-3198523.37,5962629.51
7363,-3205287.22,5958997.60
7364,-3212046.95,5955358.02
7365,-3218802.55,5951710.78
7366,-3225554.01,5948055.89
7367,-3232301.32,5944393.34
7368,-3239044.46,5940723.14
7369,-3245783.44,5937045.29
7370,-3252518.25,5933359.81
7371,-3259248.87,5929666.70
7372,-3265975.29,5925965.95
7373,-3272697.52,5922257.58
7374,-3279415.53,5918541.59
7375,-3286129.32,5914817.99
7376,-3292838.89,5911086.77
7377,-3299544.22,5907347.95
7378,-3306245.30,5903601.53
7379,-3312942.13,5899847.52
7380,-3319634.70,5896085.91
7381,-3326322.99,5892316.72
7382,-3333007.01,5888539.94
7383,-3339686.74,5884755.59
7384,-3346362.17,5880963.67
7385,-3353033.29,5877164.18
7386,-3359700.10,5873357.13
7387,-3366362.59,5869542.52
7388,-3373020.75,5865720.36
7389,-3379674.56,5861890.65
7390,-3386324.03,5858053.40
7391,-3392969.14,5854208.61
7392,-3399609.89,5850356.29
7393,-3406246.26,5846496.45
7394,-3412878.25,5842629.08
7395,-3419505.85,5838754.19
7396,-3426129.05,5834871.80
7397,-3432747.84,5830981.89
7398,-3439362.21,5827084.48
7399,-3445972.16,5823179.58
7400,-3452577.68,5819267.18
7401,-3459178.75,5815347.30
7402,-3465775.37,5811419.93
7403,-3472367.53,5807485.09
7404,-3478955.23,5803542.77
7405,-3485538.45,5799592.99
7406,-3492117.18,5795635.74
7407,-3498691.43,5791671.04
7408,-3505261.17,5787698.89
7409,-3511826.40,5783719.29
7410,-3518387.11,5779732.25
7411,-3524943.29,5775737.77
7412,-3531494.94,5771735.86
7413,-3538042.05,5767726.53
7414,-3544584.60,5763709.77
7415,-3551122.60,5759685.60
7416,-3557656.02,5755654.02
7417,-3564184.87,5751615.03
7418,-3570709.13,5747568.64
7419,-3577228.80,5743514.86
7420,-3583743.86,5739453.69
7421,-3590254.32,5735385.13
7422,-3596760.15,5731309.20
7423,-3603261.36,5727225.89
7424,-3609757.93,5723135.21
7425,-3616249.85,5719037.17
7426,-3622737.13,5714931.77
7427,-3629219.74,5710819.02
7428,-3635697.69,5706698.92
7429,-3642170.95,5702571.47
7430,-3648639.53,5698436.69
7431,-3655103.42,5694294.58
7432,-3661562.60,5690145.15
7433,-3668017.07,5685988.39
7434,-3674466.82,5681824.32
7435,-3680911.85,5677652.93
7436,-3687352.14,5673474.24
7437,-3693787.68,5669288.25
7438,-3700218.48,5665094.97
7439,-3706644.51,5660894.40
7440,-3713065.77,5656686.55
7441,-3719482.26,5652471.41
7442,-3725893.96,5648249.01
7443,-3732300.86,5644019.34
7444,-3738702.97,5639782.41
7445,-3745100.26,5635538.22
7446,-3751492.74,5631286.78
7447,-3757880.39,5627028.09
7448,-3764263.20,5622762.17
7449,-3770641.18,5618489.01
7450,-3777014.30,5614208.62
7451,-3783382.56,5609921.01
7452,-3789745.95,5605626.18
7453,-3796104.47,5601324.14
7454,-3802458.10,5597014.90
7455,-3808806.84,5592698.45
7456,-3815150.68,5588374.80
7457,-3821489.62,5584043.97
7458,-3827823.63,5579705.95
7459,-3834152.72,5575360.76
7460,-3840476.88,5571008.39
7461,-3846796.10,5566648.85
7462,-3853110.37,5562282.15
7463,-3859419.68,5557908.30
7464,-3865724.02,5553527.29
7465,-3872023.39,5549139.14
7466,-3878317.78,5544743.85
7467,-3884607.18,5540341.43
7468,-3890891.59,5535931.88
7469,-3897170.98,5531515.20
7470,-3903445.37,5527091.41
7471,-3909714.73,5522660.51
7472,-3915979.06,5518222.50
7473,-3922238.35,5513777.40
7474,-3928492.60,5509325.19
7475,-3934741.79,5504865.91
7476,-3940985.92,5500399.54
7477,-3947224.98,5495926.09
7478,-3953458.96,5491445.57
7479,-3959687.85,5486957.99
7480,-3965911.65,5482463.34
7481,-3972130.35,5477961.65
7482,-3978343.94,5473452.90
7483,-3984552.41,5468937.12
7484,-3990755.75,5464414.30
7485,-3996953.96,5459884.45
7486,-4003147.02,5455347.57
7487,-4009334.94,5450803.67
7488,-4015517.70,5446252.77
7489,-4021695.29,5441694.85
7490,-4027867.71,5437129.94
7491,-4034034.94,5432558.03
7492,-4040196.99,5427979.13
7493,-4046353.84,5423393.24
7494,-4052505.48,5418800.38
7495,-4058651.91,5414200.55
7496,-4064793.11,5409593.75
7497,-4070929.09,5404979.99
7498,-4077059.83,5400359.28
7499,-4083185.32,5395731.62
7500,-4089305.57,5391097.02
7501,-4095420.55,5386455.49
7502,-4101530.26,5381807.02
7503,-4107634.69,5377151.63
7504,-4113733.84,5372489.32
7505,-4119827.70,5367820.10
7506,-4125916.26,5363143.98
7507,-4131999.50,5358460.95
7508,-4138077.44,5353771.03
7509,-4144150.05,5349074.23
7510,-4150217.32,5344370.54
7511,-4156279.26,5339659.97
7512,-4162335.85,5334942.54
7513,-4168387.09,5330218.24
7514,-4174432.96,5325487.08
7515,-4180473.47,5320749.08
7516,-4186508.59,5316004.23
7517,-4192538.33,5311252.54
7518,-4198562.68,5306494.01
7519,-4204581.62,5301728.66
7520,-4210595.15,5296956.49
7521,-4216603.27,5292177.50
7522,-4222605.96,5287391.71
7523,-4228603.22,5282599.11
7524,-4234595.04,5277799.72
7525,-4240581.42,5272993.54
7526,-4246562.33,5268180.57
7527,-4252537.79,5263360.83
7528,-4258507.77,5258534.31
7529,-4264472.27,5253701.03
7530,-4270431.29,5248860.99
7531,-4276384.82,5244014.20
7532,-4282332.84,5239160.66
7533,-4288275.35,5234300.38
7534,-4294212.35,5229433.37
7535,-4300143.82,5224559.63
7536,-4306069.76,5219679.16
7537,-4311990.16,5214791.99
7538,-4317905.01,5209898.10
7539,-4323814.31,5204997.51
7540,-4329718.04,5200090.23
7541,-4335616.21,5195176.26
7542,-4341508.79,5190255.60
7543,-4347395.80,5185328.26
7544,-4353277.20,5180394.26
7545,-4359153.01,5175453.59
7546,-4365023.21,5170506.26
7547,-4370887.80,5165552.28
7548,-4376746.76,5160591.65
7549,-4382600.09,5155624.39
7550,-4388447.79,5150650.49
7551,-4394289.83,5145669.97
